 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Bwd URG Flags,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Init_Win_bytes_backward,Active Mean, Active Std, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,5009385,5,4,424,3525,424,0,84.8,189.6185645,3525,0,881.25,1762.5,788.3203228,1.79662773,626173.125,1766632.465,4998362,4,11023,2755.75,3182.928356,6013,4,5009277,1669759.0,2887187.441,5003595,729,0,0,0,0.998126517,0.798501213,0,3525,394.9,1107.847808,1227326.767,0,0,0,1,0,0,0,0,438.7777778,84.8,881.25,168,0,0,0,0,0,0,5,424,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5005390,5,4,462,3525,462,0,92.4,206.6126811,3525,0,881.25,1762.5,796.5413284,1.798061689,625673.75,1765632.778,4995390,2,10000,2500.0,2352.599555,4987,2,5005241,1668413.667,2885799.211,5000647,610,0,0,0,0.998923161,0.799138529,0,3525,398.7,1108.023872,1227716.9,0,0,0,1,0,0,0,0,443.0,92.4,881.25,168,0,0,0,0,0,0,5,462,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5005425,8,5,262,11632,262,0,32.75,92.63098834,8688,0,2326.4,3777.823289,2376.221799,2.597182057,417118.75,1441821.45,4995514,1,9911,1415.857143,2285.258587,5982,1,5005302,1251325.5,2500281.318,5001747,189,0,0,0,1.598265882,0.998916176,0,8688,849.5714286,2387.665764,5700947.802,0,0,0,1,0,0,0,0,914.9230769,32.75,2326.4,264,0,0,0,0,0,0,8,262,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5009473,9,8,385,11632,385,0,42.77777778,128.3333333,5792,0,1454.0,2042.997238,2398.855129,3.393570541,313092.0625,1248906.188,4996487,1,12986,1623.25,2123.069257,4989,1,5009331,715618.7143,1890401.732,5002644,46,0,0,0,1.796596169,1.596974372,0,5792,667.6111111,1500.10459,2250313.781,0,0,0,1,0,0,0,0,706.8823529,42.77777778,1454.0,296,0,0,0,0,0,0,9,385,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5010481,8,7,513,11632,513,0,64.125,181.3728894,5792,0,1661.714286,2124.411582,2423.918981,2.993724555,357891.5,1336228.902,5000478,1,10003,1429.0,1819.303621,4032,1,5010284,835047.3333,2042775.267,5004843,47,0,0,0,1.596653096,1.397071459,0,5792,759.0625,1580.130014,2496810.863,0,0,0,1,0,0,0,0,809.6666667,64.125,1661.714286,264,0,0,0,0,0,0,8,513,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5005468,7,7,304,11632,304,0,43.42857143,114.9011998,5792,0,1661.714286,2124.411582,2384.59221,2.796941265,385036.0,1385268.635,4995486,1,9982,1663.666667,2247.392059,5005,1,5005314,834219.0,2041252.984,5000908,46,0,0,0,1.398470633,1.398470633,0,5792,795.7333333,1625.738314,2643025.067,0,0,0,1,0,0,0,1,852.5714286,43.42857143,1661.714286,232,0,0,0,0,0,0,7,304,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5006466,9,7,590,11632,590,0,65.55555556,196.6666667,4344,0,1661.714286,1765.027452,2441.242985,3.195867105,333764.4,1289897.53,4996463,1,10003,1250.375,2040.346815,5031,1,5006423,834403.8333,2041065.324,5000709,16,0,0,0,1.797675246,1.398191858,0,4344,718.9411765,1359.737864,1848887.059,0,0,0,1,0,0,0,0,763.875,65.55555556,1661.714286,296,0,0,0,0,0,0,9,590,7,236,0.0,0.0,0,0.0,0.0,0,0
80,5009445,5,4,674,3525,674,0,134.8,301.4219634,3525,0,881.25,1762.5,838.2166088,1.796606211,626180.625,1766668.815,4998461,0,10984,2746.0,2074.592811,4989,977,5009333,1669777.667,2887262.184,5003700,736,0,0,0,0.998114562,0.798491649,0,3525,419.9,1111.392565,1235193.433,0,0,0,1,0,0,0,0,466.5555556,134.8,881.25,168,0,0,0,0,0,0,5,674,4,237,0.0,0.0,0,0.0,0.0,0,0
80,5011453,8,8,511,11632,511,0,63.875,180.6657826,4344,0,1454.0,1725.027867,2423.049762,3.192686832,334096.8667,1290911.115,5000459,3,10994,1570.571429,2231.700313,6020,3,5011324,715903.4286,1891152.773,5004632,49,0,0,0,1.596343416,1.596343416,0,4344,714.2941176,1353.939242,1833151.471,0,0,0,1,0,0,0,1,758.9375,63.875,1454.0,264,0,0,0,0,0,0,8,511,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5008443,8,8,374,11632,374,0,46.75,132.2289681,4344,0,1454.0,1725.027867,2397.152169,3.194605589,333896.2,1289581.983,4995454,1,12989,1855.571429,2113.093377,4989,1,5008283,715469.0,1889982.171,5001543,48,0,0,0,1.597302795,1.597302795,0,4344,706.2352941,1355.631565,1837736.941,0,0,0,1,0,0,0,1,750.375,46.75,1454.0,264,0,0,0,0,0,0,8,374,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5009460,9,7,478,11632,478,0,53.11111111,159.3333333,5792,0,1661.714286,2124.411582,2417.42623,3.193957033,333964.0,1290116.915,4997455,3,12005,1500.625,2268.31756,6006,3,5009345,834890.8333,2042837.38,5004814,51,0,0,0,1.796600831,1.397356202,0,5792,712.3529412,1541.300139,2375606.118,0,0,0,1,0,0,0,0,756.875,53.11111111,1661.714286,296,0,0,0,0,0,0,9,478,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5007528,9,7,351,11632,351,0,39.0,117.0,5792,0,1661.714286,2124.411582,2392.997104,3.195189323,333835.2,1288807.737,4992591,1,14937,1867.125,2986.470513,7963,1,5007381,834563.5,2041088.401,5000915,47,0,0,0,1.797293994,1.397895329,0,5792,704.8823529,1542.814064,2380275.235,0,0,0,1,0,0,0,0,748.9375,39.0,1661.714286,296,0,0,0,0,0,0,9,351,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5010104,9,8,321,11632,321,0,35.66666667,107.0,5792,0,1454.0,2042.997238,2385.778818,3.393143136,313131.5,1248787.666,4996081,0,14023,1752.875,2317.781663,6030,0,5010078,715725.4286,1890569.846,5003132,44,0,0,0,1.796369896,1.596773241,0,5792,664.0555556,1500.88948,2252669.232,0,0,0,1,0,0,0,0,703.1176471,35.66666667,1454.0,296,0,0,0,0,0,0,9,321,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5005492,8,7,373,11632,373,0,46.625,131.8754147,5792,0,1661.714286,2124.411582,2398.365635,2.996708415,357535.1429,1334600.395,4994462,1,11030,1575.714286,2446.441342,6015,1,5005314,834219.0,2040764.406,4999910,46,0,0,0,1.598244488,1.398463927,0,5792,750.3125,1581.969984,2502629.029,0,0,0,1,0,0,0,0,800.3333333,46.625,1661.714286,264,0,0,0,0,0,0,8,373,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5008918,5,4,436,3525,436,0,87.2,194.9851276,3525,0,881.25,1762.5,790.7895478,1.796795236,626114.75,1766480.745,4997929,4,10989,2747.25,2746.433248,5986,4,5008726,1669575.333,2887778.319,5004094,715,0,0,0,0.998219576,0.79857566,0,3525,396.1,1107.88933,1227418.767,0,0,0,1,0,0,0,0,440.1111111,87.2,881.25,168,0,0,0,0,0,0,5,436,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5006905,5,5,392,3525,392,0,78.4,175.3077294,2077,0,705.0,990.6447396,782.3196166,1.997241809,556322.7778,1664474.178,4994916,1,11989,2997.25,3823.878518,7992,1,5006757,1251689.25,2500121.713,5001871,193,0,0,0,0.998620905,0.998620905,0,2077,356.0909091,718.9915792,516948.8909,0,0,0,1,0,0,0,1,391.7,78.4,705.0,168,0,0,0,0,0,0,5,392,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5006911,9,6,480,11632,480,0,53.33333333,160.0,8688,0,1938.666667,3384.242702,2419.05638,2.995859124,357636.5,1334703.364,4994922,2,11989,1498.625,1918.771254,4991,2,5006770,1001354.0,2236675.087,5002439,54,0,0,0,1.797515474,1.198343649,0,8688,757.0,2173.747609,4725178.667,0,0,0,1,0,0,0,0,807.4666667,53.33333333,1938.666667,296,0,0,0,0,0,0,9,480,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5008128,9,7,572,11632,572,0,63.55555556,190.6666667,4344,0,1661.714286,1765.027452,2436.838675,3.194806523,333875.2,1289769.358,4996108,1,12020,1502.5,2822.807468,7972,1,5007941,834656.8333,2042815.064,5004535,49,0,0,0,1.797078669,1.397727854,0,4344,717.8823529,1359.851549,1849196.235,0,0,0,1,0,0,0,0,762.75,63.55555556,1661.714286,296,0,0,0,0,0,0,9,572,7,236,0.0,0.0,0,0.0,0.0,0,0
80,5008222,5,5,562,3525,562,0,112.4,251.3340407,2077,0,705.0,990.6447396,816.0580741,1.996716599,556469.1111,1664486.114,4995093,1,13129,3282.25,4105.709064,9140,1,5008036,1252009.0,2500943.883,5003424,49,0,0,0,0.9983583,0.9983583,0,2077,371.5454545,721.662714,520797.0727,0,0,0,1,0,0,0,1,408.7,112.4,705.0,168,0,0,0,0,0,0,5,562,5,236,0.0,0.0,0,0.0,0.0,0,0
80,5011125,7,7,391,11632,391,0,55.85714286,147.7841089,7240,0,1661.714286,2566.44902,2399.261643,2.793783831,385471.1538,1385942.708,4998162,1,12963,2160.5,3051.629057,6981,1,5011045,835174.1667,2042023.794,5003434,69,0,0,0,1.396891915,1.396891915,0,7240,801.5333333,1877.784974,3526076.41,0,0,0,1,0,0,0,1,858.7857143,55.85714286,1661.714286,232,0,0,0,0,0,0,7,391,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5011120,5,4,388,3525,388,0,77.6,173.5188751,3525,0,881.25,1762.5,780.8633599,1.796005683,626390.0,1766044.366,4997122,2,13998,3499.5,3496.313153,6957,2,5010991,1670330.333,2885679.294,5002423,565,0,0,0,0.997780935,0.798224748,0,3525,391.3,1107.801231,1227223.567,0,0,0,1,0,0,0,0,434.7777778,77.6,881.25,168,0,0,0,0,0,0,5,388,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5009157,9,7,406,11632,406,0,45.11111111,135.3333333,8688,0,1661.714286,3171.434886,2403.198782,3.194150233,333943.8,1289215.732,4994176,1,14981,1872.625,2631.209659,6989,1,5008919,834819.8333,2041669.216,5002357,48,0,0,0,1.796709506,1.397440727,0,8688,708.1176471,2111.243291,4457348.235,0,0,0,1,0,0,0,0,752.375,45.11111111,1661.714286,296,0,0,0,0,0,0,9,406,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5010129,10,8,366,11632,366,0,36.6,115.7393624,4344,0,1454.0,1725.027867,2394.748718,3.592721864,294713.4706,1211532.73,4996146,0,13983,1553.666667,2555.949041,6005,0,5010018,715716.8571,1890593.912,5003178,16,0,0,0,1.995956591,1.596765273,0,4344,631.4736842,1297.444298,1683361.708,0,0,0,1,0,0,0,0,666.5555556,36.6,1454.0,328,0,0,0,0,0,0,10,366,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5009167,5,5,327,3525,327,0,65.4,146.2388457,2077,0,705.0,990.6447396,768.9901335,1.99633991,556574.1111,1663723.317,4993163,5,16004,4001.0,4238.991468,8980,5,5008926,1252231.5,2499911.67,5002097,192,0,0,0,0.998169955,0.998169955,0,2077,350.1818182,718.9340468,516866.1636,0,0,0,1,0,0,0,1,385.2,65.4,705.0,168,0,0,0,0,0,0,5,327,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5007975,8,7,448,11632,448,0,56.0,158.391919,5792,0,1661.714286,2124.411582,2412.152617,2.99522262,357712.5,1334707.961,4995011,2,12964,1852.0,3083.347964,8024,2,5007812,834635.3333,2042241.396,5003342,45,0,0,0,1.597452064,1.397770556,0,5792,755.0,1580.888189,2499207.467,0,0,0,1,0,0,0,0,805.3333333,56.0,1661.714286,264,0,0,0,0,0,0,8,448,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5011127,8,7,399,11632,399,0,49.875,141.0678028,5792,0,1661.714286,2421.691813,2400.857133,2.993338624,357937.6429,1336117.684,5000136,1,10991,1570.142857,2439.865326,5994,1,5010966,835161.0,2042584.735,5004567,46,0,0,0,1.596447266,1.396891358,0,5792,751.9375,1744.118668,3041949.929,0,0,0,1,0,0,0,0,802.0666667,49.875,1661.714286,264,0,0,0,0,0,0,8,399,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5008140,9,6,336,11632,336,0,37.33333333,112.0,7240,0,1938.666667,2845.763916,2389.709553,2.995123938,357724.2857,1335317.048,4997142,1,10998,1374.75,2135.046788,6002,1,5007931,1001586.2,2237546.783,5004231,47,0,0,0,1.797074363,1.198049575,0,7240,748.0,1900.934226,3613550.933,0,0,0,1,0,0,0,0,797.8666667,37.33333333,1938.666667,296,0,0,0,0,0,0,9,336,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5008115,8,7,389,11632,389,0,48.625,137.5322689,5792,0,1661.714286,2124.411582,2400.304306,2.99513889,357722.5,1335890.736,4999134,0,8981,1283.0,1964.964631,4967,0,5007976,834662.6667,2042740.69,5004389,48,0,0,0,1.597407408,1.397731482,0,5792,751.3125,1581.720612,2501840.096,0,0,0,1,0,0,0,0,801.4,48.625,1661.714286,264,0,0,0,0,0,0,8,389,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5011127,4,4,447,3525,447,0,111.75,223.5,3525,0,881.25,1762.5,792.6360677,1.596447266,715875.2857,1887864.8,4997145,7,13982,4660.666667,4146.572118,7963,7,5010975,1670325.0,2887218.953,5004197,860,0,0,0,0.798223633,0.798223633,0,3525,441.3333333,1165.786108,1359057.25,0,0,0,1,0,0,0,1,496.5,111.75,881.25,136,0,0,0,0,0,0,4,447,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5011126,5,5,440,3525,440,0,88.0,196.773982,2077,0,705.0,990.6447396,791.2393342,1.995559481,556791.7778,1665138.88,4997157,4,13969,3492.25,3501.588628,6978,4,5011009,1252752.25,2500409.169,5003363,49,0,0,0,0.997779741,0.997779741,0,2077,360.4545455,719.3768642,517503.0727,0,0,0,1,0,0,0,1,396.5,88.0,705.0,168,0,0,0,0,0,0,5,440,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5012137,9,6,445,11632,445,0,49.44444444,148.3333333,8688,0,1938.666667,3501.996383,2409.551056,2.992735434,358009.7857,1335514.701,4998111,2,14026,1753.25,2865.01527,8009,2,5012025,1002405.0,2236530.513,5003228,189,0,0,0,1.79564126,1.197094174,0,8688,754.8125,2235.361543,4996841.229,0,0,0,1,0,0,0,0,805.1333333,49.44444444,1938.666667,296,0,0,0,0,0,0,9,445,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5012139,10,8,297,11632,297,0,29.7,93.91964651,4344,0,1454.0,1725.027867,2380.021783,3.591281088,294831.7059,1212013.501,4998129,1,14010,1556.666667,2605.858112,8007,1,5012083,716011.8571,1890573.292,5003424,47,0,0,0,1.99515616,1.596124928,0,4344,627.8421053,1298.324915,1685647.585,0,0,0,1,0,0,0,0,662.7222222,29.7,1454.0,328,0,0,0,0,0,0,10,297,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5012207,10,7,332,11632,332,0,33.2,104.9876183,4344,0,1661.714286,1765.027452,2386.972445,3.391719456,313262.9375,1249311.704,4998175,1,14032,1559.111111,2931.227961,8040,1,5012058,835343.0,2041921.577,5003393,15,0,0,0,1.995129092,1.396590364,0,4344,664.6666667,1332.38274,1775243.765,0,0,0,1,0,0,0,0,703.7647059,33.2,1661.714286,328,0,0,0,0,0,0,10,332,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5009134,8,7,413,11632,413,0,51.625,146.0175503,5792,0,1661.714286,2124.411582,2404.607263,2.994529593,357795.2857,1335296.641,4997141,1,11993,1713.285714,2557.761568,6988,1,5008989,834831.5,2042645.997,5004364,46,0,0,0,1.59708245,1.397447144,0,5792,752.8125,1581.365453,2500716.696,0,0,0,1,0,0,0,0,803.0,51.625,1661.714286,264,0,0,0,0,0,0,8,413,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5009103,5,4,311,3525,311,0,62.2,139.0834282,3525,0,881.25,1762.5,765.805774,1.796728875,626137.875,1766141.086,4997110,1,11993,2998.25,3812.576677,8000,1,5008839,1669613.0,2887597.522,5003923,1021,0,0,0,0.998182709,0.798546167,0,3525,383.6,1108.09428,1227872.933,0,0,0,1,0,0,0,0,426.2222222,62.2,881.25,168,0,0,0,0,0,0,5,311,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5009105,9,6,371,11632,371,0,41.22222222,123.6666667,10136,0,1938.666667,4056.770473,2396.236453,2.99454693,357793.2143,1335291.399,4997121,1,11984,1498.0,2507.389764,6014,1,5009022,1001804.4,2236501.97,5002579,90,0,0,0,1.796728158,1.197818772,0,10136,750.1875,2529.435305,6398042.962,0,0,0,1,0,0,0,0,800.2,41.22222222,1938.666667,296,0,0,0,0,0,0,9,371,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5009109,4,5,573,3525,573,0,143.25,286.5,2077,0,705.0,990.6447396,818.109568,1.796726723,626138.625,1766953.559,4999123,2,9986,3328.666667,2881.040495,5011,2,5008962,1252240.5,2500563.987,5003085,30,0,0,0,0.79854521,0.998181513,0,2077,409.8,749.785273,562177.9556,0,0,0,1,0,0,0,1,455.3333333,143.25,705.0,136,0,0,0,0,0,0,4,573,5,236,0.0,0.0,0,0.0,0.0,0,0
80,5008167,8,4,335,11632,335,0,41.875,118.4403858,11632,0,2908.0,5816.0,2389.496996,2.396086233,455287.9091,1506047.952,4996189,2,11978,1711.142857,2969.887171,7963,2,5008081,1669360.333,2887957.4,5004086,777,0,0,0,1.597390822,0.798695411,0,11632,920.5384615,3219.725211,10400000.0,0,0,0,1,0,0,0,0,997.25,41.875,2908.0,264,0,0,0,0,0,0,8,335,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5011181,9,6,541,11632,541,0,60.11111111,180.3333333,8688,0,1938.666667,3501.996383,2429.167895,2.993306368,357941.5,1334975.864,4996171,1,15010,1876.25,2936.52247,6955,1,5011032,1002206.4,2237059.764,5003978,84,0,0,0,1.795983821,1.197322547,0,8688,760.8125,2234.603238,4993451.629,0,0,0,1,0,0,0,0,811.5333333,60.11111111,1938.666667,296,0,0,0,0,0,0,9,541,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5009074,4,4,289,3525,289,0,72.25,144.5,3525,0,881.25,1762.5,761.4181783,1.59710158,715582.0,1887983.676,4997123,62,11951,3983.666667,3601.132646,7975,978,5008877,1669625.667,2887788.358,5004156,880,0,0,0,0.79855079,0.79855079,0,3525,423.7777778,1166.879254,1361607.194,0,0,0,1,0,0,0,1,476.75,72.25,881.25,136,0,0,0,0,0,0,4,289,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5009092,8,7,398,11632,398,0,49.75,140.7142495,4344,0,1661.714286,1765.027452,2401.632871,2.994554702,357792.2857,1335862.915,4999107,1,9985,1426.428571,1910.095709,5025,1,5008936,834822.6667,2042749.738,5004567,49,0,0,0,1.597095841,1.397458861,0,4344,751.875,1393.660402,1942289.317,0,0,0,1,0,0,0,0,802.0,49.75,1661.714286,264,0,0,0,0,0,0,8,398,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5008155,5,4,295,3525,295,0,59.0,131.9280107,3525,0,881.25,1762.5,762.7559451,1.79706898,626019.375,1766194.423,4997124,4,11031,2757.75,3406.151139,7007,4,5007812,1669270.667,2887415.162,5003370,626,0,0,0,0.998371656,0.798697325,0,3525,382.0,1108.2223,1228156.667,0,0,0,1,0,0,0,0,424.4444444,59.0,881.25,168,0,0,0,0,0,0,5,295,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5008171,9,5,216,11632,216,0,24.0,72.0,8688,0,2326.4,3777.823289,2365.733918,2.795431706,385243.9231,1386011.509,4998167,3,10004,1250.5,1827.943028,4986,3,5008066,1252016.5,2501622.007,5004449,190,0,0,0,1.797063239,0.998368466,0,8688,789.8666667,2312.030581,5345485.41,0,0,0,1,0,0,0,0,846.2857143,24.0,2326.4,296,0,0,0,0,0,0,9,216,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5008207,8,7,319,11632,319,0,39.875,112.7835316,5792,0,1661.714286,2124.411582,2386.283155,2.995083869,357729.0714,1335335.162,4997209,2,10998,1571.142857,2435.188318,5998,2,5007879,834646.5,2042355.93,5003587,47,0,0,0,1.597378064,1.397705806,0,5792,746.9375,1582.88595,2505527.929,0,0,0,1,0,0,0,0,796.7333333,39.875,1661.714286,264,0,0,0,0,0,0,8,319,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5008224,9,7,399,11632,399,0,44.33333333,133.0,5792,0,1661.714286,2124.411582,2402.248781,3.194745283,333881.6,1290355.037,4998234,1,9990,1248.75,2181.718507,5984,1,5008007,834667.8333,2042783.716,5004482,14,0,0,0,1.797044222,1.397701061,0,5792,707.7058824,1542.169728,2378287.471,0,0,0,1,0,0,0,0,751.9375,44.33333333,1661.714286,296,0,0,0,0,0,0,9,399,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5013433,5,5,334,3525,334,0,66.8,149.3693409,2077,0,705.0,990.6447396,769.7320379,1.994641197,557048.1111,1666264.511,5000415,3,13018,3254.5,3602.301348,8010,3,5013284,1253321.0,2500719.171,5004396,48,0,0,0,0.997320598,0.997320598,0,2077,350.8181818,718.9145733,516838.1636,0,0,0,1,0,0,0,1,385.9,66.8,705.0,168,0,0,0,0,0,0,5,334,5,235,0.0,0.0,0,0.0,0.0,0,0
80,5013414,8,7,345,11632,345,0,43.125,121.9759198,5792,0,1661.714286,2124.411582,2388.990815,2.991973134,358101.0,1336433.059,5001393,1,12021,1717.285714,2990.349295,8017,1,5013318,835553.0,2042523.12,5004831,47,0,0,0,1.595719005,1.396254129,0,5792,748.5625,1582.430619,2504086.663,0,0,0,1,0,0,0,0,798.4666667,43.125,1661.714286,264,0,0,0,0,0,0,8,345,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5010405,8,8,314,11632,314,0,39.25,111.0157646,4344,0,1454.0,1725.027867,2384.2384,3.193354629,334027.0,1290366.201,4998420,3,11985,1712.142857,2283.810079,5007,3,5010209,715744.1429,1890835.524,5003754,50,0,0,0,1.596677315,1.596677315,0,4344,702.7058824,1356.628347,1840440.471,0,0,0,1,0,0,0,1,746.625,39.25,1454.0,264,0,0,0,0,0,0,8,314,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5012136,9,8,581,11632,581,0,64.55555556,193.6666667,4344,0,1454.0,1548.070135,2436.685677,3.391767502,313258.5,1249299.854,4998128,1,14008,1751.0,2494.753581,7014,1,5012111,716015.8571,1890997.894,5004392,49,0,0,0,1.795641619,1.596125883,0,4344,678.5,1230.485712,1514095.088,0,0,0,1,0,0,0,0,718.4117647,64.55555556,1454.0,296,0,0,0,0,0,0,9,581,8,236,0.0,0.0,0,0.0,0.0,0,0
80,5008152,9,6,381,11632,381,0,42.33333333,127.0,4344,0,1938.666667,1759.000929,2398.689177,2.995116762,357725.1429,1335060.782,4996251,1,11901,1487.625,2463.660339,5866,1,5002078,1000415.6,2236600.392,5001368,13,0,0,0,1.797070057,1.198046705,0,4344,750.8125,1393.954625,1943109.496,0,0,0,1,1,0,0,0,800.8666667,42.33333333,1938.666667,304,0,0,0,0,0,0,9,381,6,235,0.0,0.0,0,0.0,0.0,0,0
80,5011109,8,7,416,11632,416,0,52.0,147.0782105,5792,0,1661.714286,2124.411582,2404.258219,2.993349376,357936.3571,1335541.726,4998133,4,12976,1853.714286,2557.194017,6093,110,5011007,835167.8333,2042081.207,5003545,46,0,0,0,1.596453001,1.396896376,0,5792,753.0,1581.322653,2500581.333,0,0,0,1,0,0,0,0,803.2,52.0,1661.714286,264,0,0,0,0,0,0,8,416,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5012170,7,7,367,11632,367,0,52.42857143,138.7129616,4344,0,1661.714286,1765.027452,2393.97307,2.793201348,385551.5385,1386214.166,4999147,0,13023,2170.5,2666.435955,6050,0,5011979,835329.8333,2042480.983,5004523,48,0,0,0,1.396600674,1.396600674,0,4344,799.9333333,1428.217694,2039805.781,0,0,0,1,0,0,0,1,857.0714286,52.42857143,1661.714286,232,0,0,0,0,0,0,7,367,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5011113,5,4,451,3525,451,0,90.2,201.6933316,3525,0,881.25,1762.5,793.436508,1.796008192,626389.125,1766842.308,4999098,2,12015,3003.75,3831.014781,8007,2,5011074,1670358.0,2886697.377,5003629,3448,0,0,0,0.997782329,0.798225863,0,3525,397.6,1107.959506,1227574.267,0,0,0,1,0,0,0,0,441.7777778,90.2,881.25,168,0,0,0,0,0,0,5,451,4,235,0.0,0.0,0,0.0,0.0,0,0
80,5009133,8,7,395,11632,395,0,49.375,139.6535893,7240,0,1661.714286,2566.44902,2401.014307,2.994530191,357795.2143,1335880.342,4999170,1,9963,1423.285714,2139.811652,4988,1,5009037,834839.5,2042705.75,5004494,70,0,0,0,1.597082769,1.397447423,0,7240,751.6875,1825.093668,3330966.896,0,0,0,1,0,0,0,0,801.8,49.375,1661.714286,264,0,0,0,0,0,0,8,395,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5008197,10,8,416,11632,416,0,41.6,131.5507507,5792,0,1454.0,2042.997238,2405.656167,3.59410782,294599.8235,1211566.787,4996166,1,12031,1336.777778,2074.50077,6051,1,5008004,715429.1429,1889943.389,5001415,45,0,0,0,1.996726566,1.597381253,0,5792,634.1052632,1465.589525,2147952.655,0,0,0,1,0,0,0,0,669.3333333,41.6,1454.0,328,0,0,0,0,0,0,10,416,8,235,0.0,0.0,0,0.0,0.0,0,0
80,5008079,10,7,375,11632,375,0,37.5,118.5854123,4344,0,1661.714286,1751.852136,2397.526077,3.394515142,313004.9375,1248856.198,4996212,1,11867,1318.555556,2137.767768,5863,1,5002102,833683.6667,2041713.554,5001314,16,0,0,0,1.996773613,1.397741529,0,4344,667.0555556,1325.635584,1757309.703,0,0,0,1,1,0,0,0,706.2941176,37.5,1661.714286,336,0,0,0,0,0,0,10,375,7,235,0.0,0.0,0,0.0,0.0,0,0
80,5936137,5,4,544,3525,544,0,108.8,243.284196,3525,0,881.25,1762.5,685.4626165,1.516137515,742017.125,1751825.142,5002712,1,933425,233356.25,463106.6501,928008,1,5936129,1978709.667,2660104.894,5003835,5039,0,0,0,0.842298619,0.673838896,0,3525,406.9,1108.847495,1229542.767,0,0,0,1,0,0,0,0,452.1111111,108.8,881.25,168,0,0,0,0,0,0,5,544,4,235,0.0,0.0,0,0.0,0.0,0,0
